id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365
34337319,1 Bed/ 1 Bath / Columbus Circle/ High Floor,131647128,Manhattan,Upper West Side,40.77033,-73.98521,Entire home/apt,190,30,189
21627791,Bright & Inspiring Experience,122374980,Manhattan,Upper West Side,40.78481,-73.97648000000001,Shared room,60,1,88
11210604,The Study - UWS Bedroom In Luxury Building,58388047,Manhattan,Upper West Side,40.79481,-73.97185,Private room,40,21,177
21628066,Cozy & Inspiring Experience,122374980,Manhattan,Upper West Side,40.78617,-73.97663,Shared room,60,1,81
31719001,Nice place for three people.,3767367,Manhattan,Upper West Side,40.79397,-73.972,Private room,80,3,334
21311288,Central Park Smart Home,5644804,Manhattan,Upper West Side,40.778690000000005,-73.97658,Entire home/apt,300,2,99
11240650,Beautiful upper west side townhouse,25713263,Manhattan,Upper West Side,40.79101,-73.97961,Entire home/apt,2000,4,75
2417098,Sunny Studios in Historic Browstone,26640,Manhattan,Upper West Side,40.78327,-73.97343000000001,Entire home/apt,179,30,365
2669352,Cozy 3 bedroom on upper west side,13664226,Manhattan,Upper West Side,40.795120000000004,-73.97091999999999,Private room,425,3,365
31731555,Spacious Bedroom with King Bed in Light-Filled Apt,2278050,Manhattan,Upper West Side,40.80272,-73.96916,Private room,80,5,188
397034,New York City for All Seasons!,70234,Manhattan,Upper West Side,40.7824,-73.98294,Private room,125,1,311
31759546,Cozy Upper West Side Apartment,160739637,Manhattan,Upper West Side,40.80153,-73.9655,Entire home/apt,150,5,74
21649172,Sanctuary on the Upper West Side of Manhattan,4431637,Manhattan,Upper West Side,40.79907,-73.96961999999999,Entire home/apt,225,6,177
11434570,Spacious park block garden studio,5162192,Manhattan,Upper West Side,40.79804,-73.96135,Entire home/apt,140,30,256
11461798,Central Park - 2 Cozy Rooms (Max. 7 People),60281397,Manhattan,Upper West Side,40.795759999999994,-73.96856,Private room,150,2,333
34336740,Upper West 1 Bedroom / 1 Bath. Lincoln Center,131647128,Manhattan,Upper West Side,40.77567,-73.988,Entire home/apt,190,30,322
3301484,"Great Apt,  Great Area",56920,Manhattan,Upper West Side,40.80118,-73.97063,Private room,135,2,352
11145050,Doorman Studio Gym Rooftop 5170,16098958,Manhattan,Upper West Side,40.791909999999994,-73.97322,Entire home/apt,117,30,327
29392681,Cozy Apartment in Upper West Side New York,220414847,Manhattan,Upper West Side,40.78818,-73.96795999999999,Entire home/apt,190,3,120
363673,Beautiful 3 bedroom in Manhattan,256239,Manhattan,Upper West Side,40.80142,-73.96931,Private room,3000,7,365
34285226,Central Park Strawberry Fields*2 Bed*Elevator*,258848718,Manhattan,Upper West Side,40.77796,-73.98191,Entire home/apt,230,30,36
32681549,"Artful UWS Loft with Terrace Near Central Park,",245314318,Manhattan,Upper West Side,40.78133,-73.98132,Private room,305,1,271
4921548,"*OASIS* 2 BEDROOM, 2 BATH & Garden! Great UWS Area",25237492,Manhattan,Upper West Side,40.7813,-73.98319000000001,Entire home/apt,205,30,274
34305085,Splendid LOFT 6BED/3BATH - steps to Central PARK,258249038,Manhattan,Upper West Side,40.796409999999995,-73.96253,Entire home/apt,589,5,109
28608920,Chic modern studio,141300,Manhattan,Upper West Side,40.78581,-73.97179,Entire home/apt,165,1,87
32681548,Artful UWS Room-2 Double Beds Near Central Park,245314318,Manhattan,Upper West Side,40.781620000000004,-73.97941,Private room,250,1,281
2775553,Experience ELEGANT LIFESTYLE,9421493,Manhattan,Upper West Side,40.77852,-73.98577,Private room,155,5,88
2774934,Females only for midtown apt share,1866728,Manhattan,Upper West Side,40.77024,-73.98746,Shared room,70,1,262
32681408,Artful UWS Superior Queen Near Central Park,245314318,Manhattan,Upper West Side,40.78111,-73.97923,Private room,209,1,288
6362061,Entire Prime Upper West Side Large Studio,3716641,Manhattan,Upper West Side,40.78185,-73.97844,Entire home/apt,99,30,140
34316788,Central Park West: 3 Bedroom + 2 Bath Jewel-box,258159396,Manhattan,Upper West Side,40.8,-73.96025999999999,Entire home/apt,438,5,136
28506359,"2 Bdrm Central Park-Convenient, Clean, Near Metro",215161436,Manhattan,Upper West Side,40.80014,-73.96039,Entire home/apt,325,4,319
6347729,Modern& Pretty Bedroom UpperBest!!!!,33064599,Manhattan,Upper West Side,40.80168,-73.96543,Private room,59,3,319
17554981,Adorable one bedroom next to Central Park,5162192,Manhattan,Upper West Side,40.7979,-73.96024,Entire home/apt,130,30,216
31877020,Calming Private BR in Upper West Side 107,238321374,Manhattan,Upper West Side,40.79959,-73.95924000000001,Private room,60,30,346
34059931,1 BR Large Luxury Furnished Ap. Near Central Park,15145088,Manhattan,Upper West Side,40.78537,-73.97456,Entire home/apt,190,30,157
11493255,Central Park / UWS,60516459,Manhattan,Upper West Side,40.77156,-73.98284,Private room,280,2,317
11671588,Townhouse 2 BR Central Park West,61391963,Manhattan,Upper West Side,40.78833,-73.97026,Entire home/apt,150,30,311
21263728,Urban chic private guest suite in the heart of NY,16977462,Manhattan,Upper West Side,40.78642,-73.97652,Private room,125,5,54
11675095,Beauty Lrg furnished Stu 77 & B'way  Bay Windows,26584499,Manhattan,Upper West Side,40.7824,-73.98215,Entire home/apt,150,30,220
34415309,"Cozy, Furnished Room in Prime UWS W70s/Columbus",816014,Manhattan,Upper West Side,40.78032,-73.97811999999999,Private room,55,90,193
34415489,Gracious 5 Bedroom/2Bath Home by Central Park West,258003068,Manhattan,Upper West Side,40.79939,-73.96229,Entire home/apt,479,5,159
4860430,Location is Everything!,25002053,Manhattan,Upper West Side,40.78866,-73.96908,Private room,90,2,85
19524083,The Riverside - One Bedroom Apartment,137068370,Manhattan,Upper West Side,40.77969,-73.98747,Entire home/apt,200,2,250
11701404,Luxury building studio in UWS,62192916,Manhattan,Upper West Side,40.77609,-73.98991,Entire home/apt,120,5,34
422040,Gorgeous ! Best Location in NYC !,1090764,Manhattan,Upper West Side,40.77995,-73.98342,Private room,99,30,189
28081740,Classic and Charming Upper West Side NYC Apt,7341856,Manhattan,Upper West Side,40.781620000000004,-73.9753,Entire home/apt,175,1,195
28079070,Private Room in the heart of Manhattan,212112060,Manhattan,Upper West Side,40.78089,-73.98406,Private room,135,1,197
27006,Comfortable UWS 2-BD Family-Friendly Brownstone,115560,Manhattan,Upper West Side,40.77823,-73.97636999999999,Entire home/apt,235,6,199
29171435,Gorgeous Brownstone Studio @ Central Park West,103368847,Manhattan,Upper West Side,40.785790000000006,-73.97148,Entire home/apt,150,2,129
2435621,Stunning 1br in Historic Brownstone,26640,Manhattan,Upper West Side,40.7851,-73.97397,Entire home/apt,195,30,327
4978607,Cute and Cozy UWS Studio,2316247,Manhattan,Upper West Side,40.781240000000004,-73.98475,Entire home/apt,150,7,68
28045230,Central Park Getaway,133792790,Manhattan,Upper West Side,40.77727,-73.9795,Entire home/apt,300,1,239
11672849,Sunny room along riverside on 66th,57694481,Manhattan,Upper West Side,40.7783,-73.98807,Entire home/apt,172,12,34
9772539,Sky VieW Doorman Gym Pool!5171,16098958,Manhattan,Upper West Side,40.79569,-73.96583000000001,Entire home/apt,275,30,332
21701695,Lovely Private Room with Balcony in New York,96346005,Manhattan,Upper West Side,40.77268,-73.98933000000001,Private room,135,3,70
28101762,Beautiful Brown stone in Central Park West,213020,Manhattan,Upper West Side,40.787859999999995,-73.96837,Entire home/apt,175,2,142
29463258,It's always sunny in Hells Kitchen,57765860,Manhattan,Upper West Side,40.76964,-73.98615,Entire home/apt,250,7,34
4950807,Amazing Central Park view,25517905,Manhattan,Upper West Side,40.797509999999996,-73.96168,Private room,123,3,253
21703548,Fantastic Room near Central Park and Lincoln Cente,96346005,Manhattan,Upper West Side,40.77559,-73.98748,Private room,126,3,45
35975589,Huge room on the Upper West Side!!!,270631254,Manhattan,Upper West Side,40.799,-73.97012,Private room,130,2,71
3328706,Central Park West. Queen Size Room,16805656,Manhattan,Upper West Side,40.79893,-73.96249,Private room,90,1,40
21713495,"UWS - Cozy, Artsy 1 Bedroom",16240062,Manhattan,Upper West Side,40.79951,-73.96436,Entire home/apt,175,1,176
28218384,"Beautiful&quiet, steps to Central Park w/priv deck",213138857,Manhattan,Upper West Side,40.78195,-73.9767,Entire home/apt,225,3,128
34391964,Fabulous 2Bedroom/1.5Baths Duplex near Broadway,257837216,Manhattan,Upper West Side,40.80249,-73.96588,Entire home/apt,335,5,221
4958223,Beautiful Central Park View,25517905,Manhattan,Upper West Side,40.7962,-73.96155999999999,Private room,99,1,294
11603913,Doorman Gym Roofdeck Design 5129,16098958,Manhattan,Upper West Side,40.7906,-73.97267,Entire home/apt,135,30,313
28180599,Chic UWS Apt - 1 block from Central Park!,190130382,Manhattan,Upper West Side,40.78517,-73.97672,Entire home/apt,150,5,53
2514760,Fully Furnished Upper West Side 1BD,12872812,Manhattan,Upper West Side,40.79732,-73.97259,Entire home/apt,145,14,282
27759,apartment next to Central park,119900,Manhattan,Upper West Side,40.778420000000004,-73.97556,Entire home/apt,170,7,224
28125509,Private bed/ bath in classic Upper West Side apt.,191106696,Manhattan,Upper West Side,40.79103,-73.97632,Private room,79,1,61
17116411,3-BDRM/2 BATH Apartment AMAZING LOCATION on UWS!,114977427,Manhattan,Upper West Side,40.77836,-73.97994,Entire home/apt,489,3,152
4916340,Central Park Suite,81335,Manhattan,Upper West Side,40.78334,-73.97452,Entire home/apt,125,1,121
28656606,UWS 1 bedroom near everything,3606458,Manhattan,Upper West Side,40.79517,-73.97391999999999,Entire home/apt,300,1,358
21577679,"Fabulous, Spacious Studio by CP. An Artful Retreat",32230738,Manhattan,Upper West Side,40.78737,-73.97293,Entire home/apt,145,3,110
291524,BIG LUXURY LINCOLN CENTER AREA STUDIO + !!,1470688,Manhattan,Upper West Side,40.773379999999996,-73.98886999999999,Entire home/apt,209,7,205
310796,"Sunny 1 BR, West 80s & Central Park",1385157,Manhattan,Upper West Side,40.78443,-73.97399,Entire home/apt,109,30,285
10192564,"Lovely,Spacious,UpperWestSide/Spend a SummerMonth",52320041,Manhattan,Upper West Side,40.801140000000004,-73.96772,Entire home/apt,250,30,190
29225417,"Large UWS 1BR w/ Stunning Gym, Doorman + Rooftop by Blueground",107434423,Manhattan,Upper West Side,40.788920000000005,-73.97402,Entire home/apt,244,30,218
31595389,Private Cozy&Quiet Bedroom 1min from central park,47038126,Manhattan,Upper West Side,40.78541,-73.97343000000001,Private room,110,1,72
10010845,Modern 1 bedroom 5min Cental Park,49903913,Manhattan,Upper West Side,40.7993,-73.96642,Entire home/apt,90,1,53
6388315,UPPER WEST SIDE one bedroom apt,9815198,Manhattan,Upper West Side,40.77724,-73.97699,Entire home/apt,120,150,365
10207267,Swimming Pool Doorman Studio! 5161,16098958,Manhattan,Upper West Side,40.79544,-73.96736,Entire home/apt,140,30,244
29037588,Spacious Apartment Located By Central Park,212697613,Manhattan,Upper West Side,40.78857,-73.97072,Entire home/apt,295,3,77
10207629,Design Swimming Pool!LUX***** 5140,16098958,Manhattan,Upper West Side,40.79534,-73.96583000000001,Entire home/apt,180,30,319
21431963,Magical Space w/Incredible Cozy Energy,122374980,Manhattan,Upper West Side,40.784279999999995,-73.97665,Shared room,60,1,77
3208747,Cute UWS Studio Near Central Park Clean & Quiet,8658146,Manhattan,Upper West Side,40.77802,-73.98255999999999,Entire home/apt,120,3,197
9979707,Lincoln Center Luxury Sunny & Modern Br,936114,Manhattan,Upper West Side,40.772079999999995,-73.98907,Private room,129,28,261
34182523,Gorgeous Super Large 2 Bedroom apartment,257982308,Manhattan,Upper West Side,40.78422,-73.97754,Entire home/apt,299,1,61
10243895,Beautiful restored full floor apt,5162192,Manhattan,Upper West Side,40.78273,-73.97553,Entire home/apt,285,5,153
21469568,Sunny & Gorgeous master bedroom  by central park,115228513,Manhattan,Upper West Side,40.80272,-73.96629,Private room,129,1,365
10165064,â¤ï¸FAB APT WITH PRIVATE GARDEN NEAR CENTRAL PARK!,39603281,Manhattan,Upper West Side,40.79437,-73.97152,Entire home/apt,165,1,328
35914591,**Central Park* UWS Luxury 4 Bed/2 Bath Sleeps 8!!,270139900,Manhattan,Upper West Side,40.78439,-73.97746,Entire home/apt,307,4,344
32681584,Artful UWS Penthouse with Balcony by Central Park,245314318,Manhattan,Upper West Side,40.78136,-73.97988000000001,Private room,350,1,282
21413190,Morden Corner Lux Apartment w/ River & City view,22223682,Manhattan,Upper West Side,40.77158,-73.98976,Private room,150,300,365
34155626,Luxury UWS 2 bed 1.5 bath Summer Sublet,14929050,Manhattan,Upper West Side,40.78893,-73.97591,Entire home/apt,350,20,33
17456932,Ideal family spot in the upper west,5635997,Manhattan,Upper West Side,40.79456,-73.96853,Entire home/apt,400,6,108
29176864,136 Apt 7,159435936,Manhattan,Upper West Side,40.78833,-73.97182,Entire home/apt,85,30,118
303462,Fully Furnished 1B/1BTH UWS GEM  1 YR Sublease,1562045,Manhattan,Upper West Side,40.780120000000004,-73.98439,Entire home/apt,295,1,146
29129256,Large Shared Studio (your own bed) - Luxury+Views!,28531618,Manhattan,Upper West Side,40.77169,-73.99117,Shared room,79,3,76
35935104,Cozy Central Park West Residence,270284621,Manhattan,Upper West Side,40.77485,-73.97827,Entire home/apt,150,4,63
17464151,Riverside Park Nest,118276455,Manhattan,Upper West Side,40.79517,-73.97555,Entire home/apt,200,30,271
309342,Giant Sunny Bedroom & Private Bath in my Apartment,1586945,Manhattan,Upper West Side,40.790440000000004,-73.97513000000001,Private room,99,3,365
17493355,Luxury One Bedroom UWS,17477908,Manhattan,Upper West Side,40.79424,-73.96588,Entire home/apt,200,30,338
4880985,"Modern, south facing and spacious UWS 1BR",25110559,Manhattan,Upper West Side,40.77669,-73.97695999999999,Entire home/apt,125,31,41
34126672,ZEN LIVING RM CLOSE 2 COLUMBIA UNI & CENTRAL PRK!,161061302,Manhattan,Upper West Side,40.802440000000004,-73.96592,Shared room,50,1,363
17447150,1 BR Contemporary Luxury Apartment w W/D in UWS,15145088,Manhattan,Upper West Side,40.78688,-73.97403,Entire home/apt,184,30,346
21399123,Beautiful Room with Private Bathroom in Manhattan,96346005,Manhattan,Upper West Side,40.77455,-73.98881999999999,Private room,156,3,68
21366948,"Best of the west! Sunny,quiet&huge! Ideal location",154714898,Manhattan,Upper West Side,40.78584,-73.97341999999999,Entire home/apt,350,5,166
3052726,Great apt in awesome area,15542183,Manhattan,Upper West Side,40.785759999999996,-73.97594000000001,Entire home/apt,300,3,254
19577620,"2 Story Penthouse | Private Floor, Bed, & Bath",16652171,Manhattan,Upper West Side,40.78413,-73.97779,Private room,94,2,54
29329429,2-story Apt in the heart of The Upper West Side!,80242144,Manhattan,Upper West Side,40.78461,-73.97801,Entire home/apt,199,1,62
28688612,Upper west side room,133762456,Manhattan,Upper West Side,40.78588,-73.97117,Private room,200,4,365
31671043,Spacious Sun-Drenched UWS Apartment,4005376,Manhattan,Upper West Side,40.78966,-73.9776,Entire home/apt,107,25,170
10512575,Prime UWS studio with loft bed South expo !!,26584499,Manhattan,Upper West Side,40.7832,-73.98189,Entire home/apt,136,31,365
32681564,Artistic UWS Jr Suite- 2 Queens Near Central Park,245314318,Manhattan,Upper West Side,40.7813,-73.97922,Private room,280,1,275
10516610,Lovely Room in Historic Brownstone,54210823,Manhattan,Upper West Side,40.790040000000005,-73.97308000000001,Private room,99,1,157
34084341,Boutique 4 Bedroom/2 Bath Home by Central Park,5325719,Manhattan,Upper West Side,40.801809999999996,-73.96683,Entire home/apt,450,5,123
10527546,Central Park Quiet 1BR,14290739,Manhattan,Upper West Side,40.79182,-73.96564000000001,Entire home/apt,200,31,342
3278436,UWS 2 BR 2 Ba. Gorgeous Apt!,7105630,Manhattan,Upper West Side,40.782059999999994,-73.97797,Entire home/apt,330,4,260
32681559,Artful UWS Jr Suite with Balcony Near Central Park,245314318,Manhattan,Upper West Side,40.78281,-73.98124,Private room,325,1,259
10539491,Kid Friendly Central Park West Apt.,54348871,Manhattan,Upper West Side,40.79753,-73.96211,Entire home/apt,250,1,329
21551617,Summer Savings! Central Park 1BR/1Bath/UWS,156699963,Manhattan,Upper West Side,40.77538,-73.97743,Entire home/apt,350,1,80
35880571,Enchanting Studio with Amenities,5910667,Manhattan,Upper West Side,40.78549,-73.97188,Entire home/apt,168,2,46
2863589,Entire Private Modern Studio UPW Manhattan,3716641,Manhattan,Upper West Side,40.79193,-73.97443,Entire home/apt,109,30,90
21551787,Alluring Private Bedroom in Spacious UWS Apt,48087870,Manhattan,Upper West Side,40.79741,-73.9697,Private room,150,2,63
32681551,UWS King Room with Broadway View Near Central Park,245314318,Manhattan,Upper West Side,40.781890000000004,-73.98138,Private room,230,1,288
10612564,Apartment share near Lincoln Center,54763152,Manhattan,Upper West Side,40.77929,-73.98513,Private room,99,4,57
2835738,Apt Lincoln Center And Central Park! Best location,2074433,Manhattan,Upper West Side,40.77397,-73.98241999999999,Entire home/apt,299,2,267
10488505,3 bedroom duplex next to Central Pk,5162192,Manhattan,Upper West Side,40.79783,-73.96405,Entire home/apt,275,30,219
328693,Spacious Manhattan Apartment near Central Park,1013131,Manhattan,Upper West Side,40.78867,-73.96809,Entire home/apt,179,3,205
34202651,"UWS 3BR/2BTH Apt, 1 block from Central Park",652539,Manhattan,Upper West Side,40.79097,-73.96885,Entire home/apt,500,4,256
32681565,Artistic UWS Studio with Terrace Near Central Park,245314318,Manhattan,Upper West Side,40.781279999999995,-73.9796,Private room,275,1,281
